date,arpe_min,arpe_min_mi,aer_fixe,aer_plaf_seul,aer_plaf_couple,sr_fne,solid_fixe,solid_plaf_seul,solid_plaf_couple,sr_gr,gr_min,journ_fixe,journ_1,journ_2,journ_3,journ_4,journ_min_1,journ_min_2,journ_min_3,journ_min_4,journ_min,journ_min_prct,journ_max_prct,base_prct_3_6,base_prct_6_,base_prct,base_max,base_min_paris,base_min_p5000,base_min_m5000,sr_61,afd_fixe,ass_base,ass_maj,ass_plaf_seul,ass_plaf_couple,base_fixe_3_6,base_fixe_6_,base_min_0_3,base_min_3_,sr_alloc,ai_16_25,ai_16_techno,ai_femme_stage,ai_femme,ai_detenu,ai_service,ai_jeune_lic,ai_soutien,aide_pu_0_3,aide_pu_3_,aide_pu_maj
1962-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,4.7,4.4,,,,,,,,,,,,,,,,,,,,,,
1963-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,4.7,4.4,,,,,,,,,,,,,,,,,,,,,,
1963-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,4.7,4.4,,,,,,,,,,,,,,,,,,,,,,
1963-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,4.7,4.4,,,,,,,,,,,,,,,,,,,,,,
1963-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,4.7,4.4,,,,,,,,,,,,,,,,,,,,,,
1963-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,4.7,4.4,,,,,,,,,,,,,,,,,,,,,,
1963-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,4.7,4.4,,,,,,,,,,,,,,,,,,,,,,
1963-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,4.7,4.4,,,,,,,,,,,,,,,,,,,,,,
1963-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,4.7,4.4,,,,,,,,,,,,,,,,,,,,,,
1963-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8,4.7,4.4,,,,,,,,,,,,,,,,,,,,,,
1963-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,5.3,5.0,,,,,,,,,,,,,,,,,,,,,,
1963-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,5.3,5.0,,,,,,,,,,,,,,,,,,,,,,
1963-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,5.3,5.0,,,,,,,,,,,,,,,,,,,,,,
1964-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,5.3,5.0,,,,,,,,,,,,,,,,,,,,,,
1964-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,5.3,5.0,,,,,,,,,,,,,,,,,,,,,,
1964-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,5.3,5.0,,,,,,,,,,,,,,,,,,,,,,
1964-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,5.3,5.0,,,,,,,,,,,,,,,,,,,,,,
1964-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,5.3,5.0,,,,,,,,,,,,,,,,,,,,,,
1964-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,5.3,5.0,,,,,,,,,,,,,,,,,,,,,,
1964-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,5.3,5.0,,,,,,,,,,,,,,,,,,,,,,
1964-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,5.3,5.0,,,,,,,,,,,,,,,,,,,,,,
1964-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,5.3,5.0,,,,,,,,,,,,,,,,,,,,,,
1964-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,5.3,5.0,,,,,,,,,,,,,,,,,,,,,,
1964-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.4,5.3,5.0,,,,,,,,,,,,,,,,,,,,,,
1964-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,
1965-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,5.6,5.6,,,,,,,,,,,,,,,,,,,,,,
1965-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,5.6,5.6,0.075,,,,,,,,,,,,,,,,,,,,,
1965-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,5.6,5.6,0.075,,,,,,,,,,,,,,,,,,,,,
1965-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,5.6,5.6,0.02,,,,,,,,,,,,,,,,,,,,,
1965-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,5.6,5.6,0.02,,,,,,,,,,,,,,,,,,,,,
1965-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,5.6,5.6,0.02,,,,,,,,,,,,,,,,,,,,,
1965-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,5.6,5.6,0.02,,,,,,,,,,,,,,,,,,,,,
1965-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,5.6,5.6,0.02,,,,,,,,,,,,,,,,,,,,,
1965-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,5.6,5.6,0.02,,,,,,,,,,,,,,,,,,,,,
1965-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,5.6,5.6,0.02,,,,,,,,,,,,,,,,,,,,,
1965-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,5.6,5.6,0.02,,,,,,,,,,,,,,,,,,,,,
1965-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.8,5.6,5.6,0.02,,,,,,,,,,,,,,,,,,,,,
1966-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.0,6.0,0.02,,,,,,,,,,,,,,,,,,,,,
1966-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.0,6.0,0.02,,,,,,,,,,,,,,,,,,,,,
1966-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.0,6.0,0.02,,,,,,,,,,,,,,,,,,,,,
1966-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.0,6.0,0.02,,,,,,,,,,,,,,,,,,,,,
1966-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.0,6.0,0.02,,,,,,,,,,,,,,,,,,,,,
1966-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.0,6.0,0.02,,,,,,,,,,,,,,,,,,,,,
1966-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.0,6.0,0.02,,,,,,,,,,,,,,,,,,,,,
1966-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.0,6.0,0.02,,,,,,,,,,,,,,,,,,,,,
1966-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.0,6.0,0.02,,,,,,,,,,,,,,,,,,,,,
1966-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.0,6.0,0.02,,,,,,,,,,,,,,,,,,,,,
1966-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.0,6.0,0.02,,,,,,,,,,,,,,,,,,,,,
1966-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.0,6.0,0.02,,,,,,,,,,,,,,,,,,,,,
1967-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.2,6.0,6.0,0.02,,,,,,,,,,,,,,,,,,,,,
1967-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,6.4,6.4,0.04,,,,,,,,,,,,,,,,,,,,,
1967-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,6.4,6.4,0.04,,,,,,,,,,,,,,,,,,,,,
1967-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,6.4,6.4,0.04,,,,,,,,,,,,,,,,,,,,,
1967-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,6.4,6.4,0.04,,,,,,,,,,,,,,,,,,,,,
1967-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,6.4,6.4,0.04,,,,,,,,,,,,,,,,,,,,,
1967-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,6.4,6.4,0.04,,,,,,,,,,,,,,,,,,,,,
1967-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,6.4,6.4,0.025,,,,,,,,,,,,,,,,,,,,,
1967-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,6.4,6.4,0.025,,,,,,,,,,,,,,,,,,,,,
1967-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,6.4,6.4,0.025,,,,,,,,,,,,,,,,,,,6.05,5.7,2.5
1967-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,6.4,6.4,0.025,,,,,,,,,,,,,,,,,,,6.05,5.7,2.5
1967-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.6,6.4,6.4,0.025,,,,,,,,,,,,,,,,,,,6.05,5.7,2.5
1968-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,6.05,5.7,2.5
1968-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025,,,,,,,,,,,,,,,,,,,6.05,5.7,2.5
1968-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,6.05,5.7,2.5
1968-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,6.05,5.7,2.5
1968-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,6.05,5.7,2.5
1968-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,6.3,5.8,2.5
1968-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.045,,,,,,,,,,,,,,,,,,,6.3,5.8,2.5
1968-08,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.045,,,,,,,,1.23,1.08,0.07,,,,,,,,,6.3,5.8,2.5
1968-09,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.045,,,,,,,,1.23,1.08,0.07,,,,,,,,,6.3,5.8,2.5
1968-10,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.045,,,,,,,,1.23,1.08,0.07,,,,,,,,,7.3,6.65,2.85
1968-11,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.045,,,,,,,,1.23,1.08,0.07,,,,,,,,,7.3,6.65,2.85
1968-12,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.045,,,,,,,,1.23,1.08,0.07,,,,,,,,,7.3,6.65,2.85
1969-01,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.045,,,,,,,,1.23,1.08,0.07,,,,,,,,,7.3,6.65,2.85
1969-02,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.07,,,,,,,,1.23,1.08,0.07,,,,,,,,,7.3,6.65,2.85
1969-03,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.07,,,,,,,,1.23,1.08,0.07,,,,,,,,,7.3,6.65,2.85
1969-04,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.07,,,,,,,,1.23,1.08,0.07,,,,,,,,,7.3,6.65,2.85
1969-05,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.07,,,,,,,,1.23,1.08,0.07,,,,,,,,,7.3,6.65,2.85
1969-06,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.07,,,,,,,,1.23,1.08,0.07,,,,,,,,,7.3,6.65,2.85
1969-07,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.07,,,,,,,,1.23,1.08,0.07,,,,,,,,,7.3,6.65,2.85
1969-08,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.07,,,,,,,,1.23,1.08,0.07,,,,,,,,,7.3,6.65,2.85
1969-09,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.07,,,,,,,,1.23,1.08,0.07,,,,,,,,,7.3,6.65,2.85
1969-10,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.07,,,,,,,,1.23,1.08,0.07,,,,,,,,,7.3,6.65,2.85
1969-11,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.07,,,,,,,,1.23,1.08,0.07,,,,,,,,,7.3,6.65,2.85
1969-12,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.07,,,,,,,,1.23,1.08,0.07,,,,,,,,,7.3,6.65,2.85
1970-01,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.07,,,,,,,,1.23,1.08,0.07,,,,,,,,,7.3,6.65,2.85
1970-02,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,1.35,1.17,0.07,,,,,,,,,7.3,6.65,2.85
1970-03,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,1.35,1.17,0.07,,,,,,,,,7.3,6.65,2.85
1970-04,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,1.35,1.17,0.07,,,,,,,,,7.3,6.65,2.85
1970-05,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,1.35,1.17,0.07,,,,,,,,,7.3,6.65,2.85
1970-06,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,1.35,1.17,0.07,,,,,,,,,7.3,6.65,2.85
1970-07,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.08,,,,,,,,1.35,1.17,0.07,,,,,,,,,7.3,6.65,2.85
1970-08,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.04,,,,,,,,1.35,1.17,0.07,,,,,,,,,7.75,7.05,3.05
1970-09,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.04,,,,,,,,1.35,1.17,0.07,,,,,,,,,7.75,7.05,3.05
1970-10,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.04,,,,,,,,1.35,1.17,0.07,,,,,,,,,7.75,7.05,3.05
1970-11,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.04,,,,,,,,1.35,1.17,0.07,,,,,,,,,7.75,7.05,3.05
1970-12,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.04,,,,,,,,1.35,1.17,0.07,,,,,,,,,7.75,7.05,3.05
1971-01,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.04,,,,,,,,1.35,1.17,0.07,,,,,,,,,7.75,7.05,3.05
1971-02,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.05,,,,,,,,1.35,1.17,0.07,,,,,,,,,7.75,7.05,3.05
1971-03,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.05,,,,,,,,1.35,1.17,0.07,,,,,,,,,7.75,7.05,3.05
1971-04,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.05,,,,,,,,1.44,1.25,0.07,,,,,,,,,7.75,7.05,3.05
1971-05,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.05,,,,,,,,1.44,1.25,0.07,,,,,,,,,7.75,7.05,3.05
1971-06,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.05,,,,,,,,1.44,1.25,0.07,,,,,,,,,7.75,7.05,3.05
1971-07,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.05,,,,,,,,1.44,1.25,0.07,,,,,,,,,7.75,7.05,3.05
1971-08,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.05,,,,,,,,1.44,1.25,0.07,,,,,,,,,7.75,7.05,3.05
1971-09,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.06,,,,,,,,1.44,1.25,0.07,,,,,,,,,7.75,7.05,3.05
1971-10,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.06,,,,,,,,1.44,1.25,0.07,,,,,,,,,7.75,7.05,3.05
1971-11,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.06,,,,,,,,1.52,1.32,0.07,,,,,,,,,7.75,7.05,3.05
1971-12,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.06,,,,,,,,1.52,1.32,0.07,,,,,,,,,7.75,7.05,3.05
1972-01,,,,,,,,,,,,,,,,,,,,,,,,0.35,0.35,,,,,,0.06,,,,,,,,1.52,1.32,0.07,,,,,,,,,7.75,7.05,3.05
1972-02,,,,,,,,,,,21.05,,,,,,,,,,,,,0.35,0.35,,,,,,0.03,,,,,,,,1.52,1.32,0.07,,,,,,,,,8.3,7.55,3.3
1972-03,,,,,,,,,,,21.05,,,,,,,,,,,,,0.35,0.35,,,,,,0.03,,,,,,,,1.52,1.32,0.07,,,,,,,,,8.3,7.55,3.3
1972-04,,,,,,,,,,,21.05,,,,,,,,,,,,,0.35,0.35,,,,,,0.03,,,,,,,,1.52,1.32,0.07,,,,,,,,,8.3,7.55,3.3
1972-05,,,,,,,,,,,21.05,,,,,,,,,,,,,0.35,0.35,,,,,,0.03,,,,,,,,1.52,1.32,0.07,,,,,,,,,8.3,7.55,3.3
1972-06,,,,,,,,,,,21.05,,,,,,,,,,,,,0.35,0.35,,,,,,0.03,,,,,,,,1.52,1.32,0.07,,,,,,,,,8.3,7.55,3.3
1972-07,,,,,,,,,,,21.05,,,,,,,,,,,,,0.35,0.35,,,,,,0.03,,,,,,,,1.52,1.32,0.07,,,,,,,,,8.3,7.55,3.3
1972-08,,,,,,,,,,0.06,21.05,,,,,,,,,,,,,0.35,0.35,,,,,,0.06,,,,,,,,1.52,1.32,0.07,,,,,,,,,8.3,7.55,3.3
1972-09,,,,,,,,,,0.06,21.05,,,,,,,,,,,,,0.35,0.35,,,,,,0.06,,,,,,,,1.52,1.32,0.07,,,,,,,,,8.3,7.55,3.3
1972-10,,,,,,,,,,0.06,21.05,,,,,,,,,,,,,0.35,0.35,,,,,,0.06,,,,,,,,1.52,1.32,0.07,,,,,,,,,8.3,7.55,3.3
1972-11,,,,,,,,,,0.06,21.05,,,,,,,,,,,,,0.35,0.35,,,,,,0.06,,,,,,,,1.52,1.32,0.07,,,,,,,,,8.3,7.55,3.3
1972-12,,,,,,,,,,,22.43,,,,,,,,,,,,,0.35,0.35,,,,,,0.06,,,,,,,,1.71,1.48,0.07,,,,,,,,,8.3,7.55,3.3
1973-01,,,,,,,,,,0.06,22.43,,,,,,,,,,,,,0.35,0.35,,,,,,0.06,,,,,,,,1.71,1.48,0.07,,,,,,,,,8.3,7.55,3.3
1973-02,,,,,,,,,,,23.12,,,,,,,,,,,,,0.35,0.35,,,,,,0.06,,,,,,,,1.71,1.48,0.07,,,,,,,,,8.9,8.1,3.6
1973-03,,,,,,,,,,,23.12,,,,,,,,,,,,,0.35,0.35,,,,,,0.06,,,,,,,,1.71,1.48,0.07,,,,,,,,,8.9,8.1,3.6
